config_key,basis,window,threshold,hook,stop_pct,rr,trades,gross_pnl,commission,slippage,costs,net_pnl,net_return_pct,net_sharpe,max_drawdown_pct,max_drawdown_usd,win_rate_pct,profit_factor,reconciliation_error
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.0015,2.0,2004,4391.9558385999835,557.361,15828.079238583818,16385.44023858382,-11993.484399983832,-11.993484399983831,-6.212274801303808,12.125068739105737,12143.22487458089,36.27744510978044,0.7401242189664842,-1.8189894035458565e-12
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.0015,3.0,1665,2366.0347074499714,464.1,13150.858330296018,13614.958330296018,-11248.923622846045,-11.248923622846045,-5.512075970925004,11.367287303131345,11382.467634626562,29.009009009009006,0.7395760978012317,-1.8189894035458565e-12
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.0025,0.5,2437,1520.2640630475798,676.3889999999999,19250.651595258132,19927.04059525813,-18406.776532210555,-18.406776532210557,-10.505840150649956,18.509545997332154,18532.888806806834,65.03898235535495,0.5844626181072179,3.637978807091713e-12
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.0025,0.75,2009,5229.637550062507,559.2090000000001,15868.11622355677,16427.32522355677,-11197.687673494263,-11.197687673494263,-6.103395083821028,11.450003153901578,11482.628937632137,58.088601294176215,0.7447961376148892,0.0
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.0025,1.0,1720,4654.360422500045,479.94100000000003,13585.885057178872,14065.826057178872,-9411.465634678823,-9.411465634678823,-4.77292310395105,9.780834667130067,9820.878680220121,51.3953488372093,0.7856032098976093,-1.8189894035458565e-12
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.0025,1.5,1410,2671.0120582499576,394.023,11137.490502016475,11531.513502016474,-8860.501443766516,-8.860501443766516,-4.120955642733292,9.098812952754297,9122.666896967829,41.98581560283688,0.7950901047240487,-1.8189894035458565e-12
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.0025,2.0,1208,4203.68195524998,337.897,9541.869896112657,9879.766896112658,-5676.084940862678,-5.676084940862678,-2.6275531187920764,5.9005767669911275,5914.6536997514195,37.996688741721854,0.8572090364102,9.094947017729282e-13
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.0025,3.0,967,4026.532487500006,270.75300000000004,7639.867799962161,7910.620799962161,-3884.0883124621546,-3.884088312462155,-1.6576551223558202,4.02226104982083,4024.6821007470135,33.402275077559466,0.8878769991769699,-9.094947017729282e-13
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.005,0.5,1212,5780.010631500021,339.717,9575.145175787264,9914.862175787264,-4134.85154428724,-4.13485154428724,-2.0241398487142637,4.295525850146831,4301.508217645009,64.35643564356435,0.8819378638625033,-1.8189894035458565e-12
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.005,0.75,939,4976.620489750006,263.795,7417.938251084823,7681.733251084823,-2705.112761334817,-2.705112761334817,-1.1545069602176177,3.641171819251887,3642.7485073418793,55.59105431309904,0.9201838525499856,0.0
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.005,1.0,805,5802.003329499975,226.27500000000003,6360.051577910017,6586.326577910017,-784.3232484100422,-0.7843232484100422,-0.31623393253782595,3.03373383192882,3032.8778485277,51.18012422360248,0.9759142939596022,4.547473508864641e-13
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.005,1.5,642,6455.085834749951,180.43900000000002,5072.308690599655,5252.7476905996555,1202.3381441502947,1.2023381441502947,0.48333460479017376,1.6156713737899397,1612.9910036997026,45.95015576323988,1.0413611517515982,4.547473508864641e-13
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.005,2.0,546,4680.126378999968,153.006,4314.296307009965,4467.302307009965,212.8240719900034,0.21282407199000342,0.09120444218053868,2.743812668563683,2740.6168933101435,41.94139194139194,1.0079975292655414,-2.2737367544323206e-13
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.005,3.0,471,3776.047286999973,131.38299999999998,3721.6002633592266,3852.9832633592264,-76.93597635925357,-0.07693597635925357,-0.014918035042621191,2.764592825698442,2769.9698602353455,40.76433121019109,0.9967718875530879,2.2737367544323206e-13
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.0075,0.5,784,1460.2847748750244,219.92600000000002,6193.831568224146,6413.757568224147,-4953.472793349123,-4.953472793349123,-1.9784682229860011,5.490817071821253,5504.984615571055,58.673469387755105,0.8476676321384812,9.094947017729282e-13
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.0075,0.75,627,3840.8801737499953,176.26,4953.831232859157,5130.091232859158,-1289.2110591091628,-1.2892110591091628,-0.5099020111073372,3.7212070121793173,3723.482191517949,53.42902711323764,0.9574235821073122,4.547473508864641e-13
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.0075,1.0,529,4469.07272174997,148.645,4180.767932854126,4329.412932854127,139.65978889584585,0.13965978889584585,0.06475665878098297,1.946582595602353,1946.5025875046704,49.9054820415879,1.0050787620743322,-2.7284841053187847e-12
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.0075,1.5,432,3980.6351307499717,120.792,3413.4584971211866,3534.2504971211865,446.38463362878554,0.44638463362878555,0.1719877053409115,2.0383932783700653,2040.3370160132035,47.4537037037037,1.0185168745281303,-3.410605131648481e-13
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.0075,2.0,396,4415.672935249984,110.43200000000002,3129.2270197253292,3239.659019725329,1176.0139155246557,1.1760139155246556,0.4154152105977895,2.3798665500888716,2380.610067064612,45.45454545454545,1.0518139990715463,-4.547473508864641e-13
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.0075,3.0,368,5109.2978377499785,102.179,2908.0025628414537,3010.181562841454,2099.1162749085256,2.0991162749085257,0.7099690206415937,2.297881592430029,2298.5994956974027,44.29347826086957,1.097543323061709,-9.094947017729282e-13
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.01,0.5,596,5925.35410299998,167.517,4708.192178618314,4875.709178618314,1049.644924381667,1.049644924381667,0.48645838065088076,1.6371454953717834,1649.0688442732499,59.22818791946308,1.0393670686086782,-9.094947017729282e-13
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.01,0.75,473,5768.188228249948,132.937,3737.4246120732932,3870.361612073293,1897.8266161766564,1.8978266161766566,0.7557305014733047,2.029219619872502,2048.035640301023,53.911205073995774,1.0766446460916481,-1.3642420526593924e-12
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.01,1.0,404,6106.399312999947,113.00800000000001,3192.4475181070793,3305.455518107079,2800.943794892868,2.800943794892868,1.0596639799969712,1.6587721852676651,1669.3247566199861,51.23762376237624,1.125972561765399,0.0
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.01,1.5,348,6859.436667999961,96.999,2749.9600180713214,2846.959018071321,4012.47764992864,4.012477649928639,1.4531178121741164,1.3383720606078287,1340.3229233035381,50.57471264367817,1.2063854113102386,0.0
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.01,2.0,329,6963.069562999975,91.406,2599.552172827534,2690.958172827534,4272.11139017244,4.27211139017244,1.4688183179375607,1.4039764611035066,1418.6113403599884,49.24012158054711,1.2232792161909096,0.0
z_w60_t1.5_h0.15,z,60,1.5,0.15,0.01,3.0,304,6572.321392999978,83.874,2401.7768198447684,2485.650819844768,4086.670573155212,4.086670573155212,1.301765981256503,1.5550084805730613,1573.2034374599898,49.34210526315789,1.2377179008616785,-1.8189894035458565e-12
z_w60_t2_h0,z,60,2.0,0.0,0.0015,0.5,2146,-1387.6221424500468,591.311,16952.471770141397,17543.7827701414,-18931.404912591446,-18.931404912591447,-17.61264777975901,18.871208627475532,18857.206487966207,63.793103448275865,0.3238664090580453,0.0
z_w60_t2_h0,z,60,2.0,0.0,0.0015,0.75,1916,-696.4856924124072,528.8220000000001,15136.371034916603,15665.193034916603,-16361.67872732901,-16.36167872732901,-13.361615297063214,16.293794166246123,16280.580127282898,54.749478079331936,0.4699451789966575,0.0
z_w60_t2_h0,z,60,2.0,0.0,0.0015,1.0,1749,-81.79133300003161,483.40600000000006,13816.655724552478,14300.061724552479,-14381.853057552507,-14.381853057552508,-11.025735405453915,14.344194051555625,14337.88755447902,48.65637507146941,0.5509178828933015,-1.8189894035458565e-12
z_w60_t2_h0,z,60,2.0,0.0,0.0015,1.5,1540,731.9172366499536,426.40500000000003,12165.50949693682,12591.91449693682,-11859.997260286866,-11.859997260286866,-8.476477321828872,11.950376208438996,11962.64272799049,40.25974025974026,0.6380756672282821,-1.8189894035458565e-12
z_w60_t2_h0,z,60,2.0,0.0,0.0015,2.0,1391,633.9017110999403,385.749,10989.048674564023,11374.797674564023,-10740.895963464081,-10.74089596346408,-7.198360806925649,10.81590183450385,10824.998255893588,34.93889288281812,0.668787195938964,-1.8189894035458565e-12
z_w60_t2_h0,z,60,2.0,0.0,0.0015,3.0,1204,2554.6042301999805,334.131,9511.227573693466,9845.358573693466,-7290.754343493485,-7.290754343493486,-4.289048779061612,7.485983085171888,7501.780464927753,30.730897009966778,0.7579108245169709,0.0
z_w60_t2_h0,z,60,2.0,0.0,0.0025,0.5,1585,-365.18610575000446,438.963,12522.253632814398,12961.216632814398,-13326.4027385644,-13.326402738564399,-9.594678326908056,13.2847191755326,13278.333283405533,63.154574132492115,0.5486153128867312,-1.8189894035458565e-12
z_w60_t2_h0,z,60,2.0,0.0,0.0025,0.75,1350,461.1617393750005,374.44399999999996,10665.163542053702,11039.607542053702,-10578.4458026787,-10.5784458026787,-6.924031751532499,10.721978427861956,10739.216194602399,54.888888888888886,0.657933983433541,-1.8189894035458565e-12
z_w60_t2_h0,z,60,2.0,0.0,0.0025,1.0,1204,-141.91713974996446,334.55800000000005,9511.967722351385,9846.525722351385,-9988.44286210135,-9.98844286210135,-5.931405562705601,10.005398777555662,10007.283898367969,47.75747508305648,0.6865625813905241,1.8189894035458565e-12
z_w60_t2_h0,z,60,2.0,0.0,0.0025,1.5,1037,-486.5708609999712,288.428,8193.145969881134,8481.573969881134,-8968.144830881105,-8.968144830881105,-4.72805552181579,9.138447661760885,9155.575957135487,40.01928640308582,0.7215190423567137,0.0
z_w60_t2_h0,z,60,2.0,0.0,0.0025,2.0,907,-2154.666907749979,252.29400000000004,7166.453334356807,7418.747334356807,-9573.414242106786,-9.573414242106788,-4.958620440254618,9.79398046355242,9817.92810335361,34.84013230429989,0.6888781580916428,0.0
z_w60_t2_h0,z,60,2.0,0.0,0.0025,3.0,775,-2977.371662000001,215.74,6124.177359828371,6339.9173598283705,-9317.28902182837,-9.31728902182837,-4.684644754968255,9.517110701489994,9538.12821165839,30.193548387096776,0.6719991431557419,-1.8189894035458565e-12
z_w60_t2_h0,z,60,2.0,0.0,0.005,0.5,891,1982.3524855000542,248.28300000000002,7039.409360596976,7287.692360596976,-5305.339875096923,-5.305339875096923,-2.7557728902487684,5.783494298721436,5812.845879554938,60.38159371492705,0.7986415068461641,1.8189894035458565e-12
z_w60_t2_h0,z,60,2.0,0.0,0.005,0.75,721,1509.7762547500604,201.15200000000004,5696.553462086696,5897.705462086696,-4387.929207336636,-4.3879292073366365,-2.104965338618814,4.876745007321048,4901.805440884404,53.398058252427184,0.8336473652108147,9.094947017729282e-13
z_w60_t2_h0,z,60,2.0,0.0,0.005,1.0,628,931.818086000025,175.46200000000002,4961.9575746902665,5137.419574690267,-4205.601488690241,-4.205601488690242,-1.9366818934452408,4.676976917782505,4697.090906721613,48.089171974522294,0.8385707140722009,0.0
z_w60_t2_h0,z,60,2.0,0.0,0.005,1.5,519,-750.2516172499986,144.95600000000002,4101.374021387324,4246.330021387324,-4996.581638637322,-4.996581638637322,-2.161710426892692,5.305406888909047,5322.709287667327,41.42581888246628,0.7980643490856372,-9.094947017729282e-13
z_w60_t2_h0,z,60,2.0,0.0,0.005,2.0,473,72.09790250001788,131.922,3737.9336790763127,3869.8556790763128,-3797.7577765762953,-3.797757776576295,-1.4651480782455009,4.3491953773869945,4369.406821348326,40.59196617336152,0.8364940410111351,4.547473508864641e-13
z_w60_t2_h0,z,60,2.0,0.0,0.005,3.0,430,885.1232275000143,119.73500000000001,3398.3114396493575,3518.0464396493576,-2632.9232121493433,-2.6329232121493433,-0.9281006439106233,3.5406614277895487,3566.090213859352,38.372093023255815,0.8793336189398094,0.0
z_w60_t2_h0,z,60,2.0,0.0,0.0075,0.5,628,1972.5048661250185,175.224,4960.959724904202,5136.183724904202,-3163.6788587791834,-3.1636788587791833,-1.422357465639718,3.8222995895585754,3843.6487842293136,58.439490445859875,0.8699661864004598,0.0
z_w60_t2_h0,z,60,2.0,0.0,0.0075,0.75,517,1626.731306437492,144.382,4084.4093858861747,4228.791385886175,-2602.0600794486827,-2.602060079448683,-1.066297347751115,3.361363269856954,3366.161949728179,50.29013539651837,0.8907481700516392,0.0
z_w60_t2_h0,z,60,2.0,0.0,0.0075,1.0,441,715.0724519999923,123.16499999999999,3484.5431362987465,3607.7081362987465,-2892.635684298754,-2.892635684298754,-1.1622907940417828,3.5685231754928215,3586.2536639187747,46.03174603174603,0.8715721063914145,-4.547473508864641e-13
z_w60_t2_h0,z,60,2.0,0.0,0.0075,1.5,383,2027.8102336250054,106.666,3026.3844239824393,3133.0504239824395,-1105.2401903574337,-1.1052401903574336,-0.36505044438380135,2.713558555188944,2742.951626678114,44.38642297650131,0.9454588238095297,-2.2737367544323206e-13
z_w60_t2_h0,z,60,2.0,0.0,0.0075,2.0,355,1731.618805499988,98.833,2805.139247598612,2903.9722475986123,-1172.3534420986248,-1.1723534420986248,-0.3858778890573237,3.010929761853931,3051.915927745329,42.25352112676056,0.940219771523915,4.547473508864641e-13
z_w60_t2_h0,z,60,2.0,0.0,0.0075,3.0,336,2480.173382000001,93.345,2655.2319797433374,2748.5769797433372,-268.4035977433375,-0.2684035977433375,-0.07540811592132429,2.58454086661577,2632.2390630923474,41.66666666666667,0.9857048720572159,1.1368683772161603e-12
z_w60_t2_h0,z,60,2.0,0.0,0.01,0.5,489,2388.3283030000193,136.542,3863.0270523640015,3999.5690523640014,-1611.240749363983,-1.6112407493639829,-0.6532691932744356,4.041288978147584,4107.711442439104,56.23721881390593,0.9267417462882575,9.094947017729282e-13
z_w60_t2_h0,z,60,2.0,0.0,0.01,0.75,390,199.27855800000043,108.654,3082.0712494550885,3190.7252494550885,-2991.4466914550894,-2.9914466914550895,-1.1717540001213105,4.285157599987532,4332.376862103454,47.69230769230769,0.8561265392607876,1.3642420526593924e-12
z_w60_t2_h0,z,60,2.0,0.0,0.01,1.0,355,2789.534111000012,98.72800000000001,2804.8873422735182,2903.6153422735183,-114.08123127350632,-0.11408123127350633,-0.027816303949763078,2.864833914555598,2908.5039282925427,48.732394366197184,0.9939020121530864,2.2737367544323206e-13
z_w60_t2_h0,z,60,2.0,0.0,0.01,1.5,318,3449.578032500008,88.263,2513.0374801052412,2601.300480105241,848.2775523947666,0.8482775523947667,0.32996061202995763,2.4468192386989385,2499.6119458799803,46.22641509433962,1.048430545978705,0.0
z_w60_t2_h0,z,60,2.0,0.0,0.01,2.0,304,3886.5640590000053,84.182,2402.5311427919623,2486.713142791962,1399.8509162080427,1.3998509162080426,0.5424622405960894,2.205098334615385,2247.5845690699643,45.06578947368421,1.0821623422816107,4.547473508864641e-13
z_w60_t2_h0,z,60,2.0,0.0,0.01,3.0,291,2847.4628190000017,80.367,2299.812140879968,2380.179140879968,467.2836781200335,0.4672836781200335,0.18793086889747457,2.3646396397688507,2414.3878118699795,45.017182130584196,1.0282621622731478,0.0
z_w60_t2_h0.15,z,60,2.0,0.15,0.0015,0.5,2072,-751.6229972965432,570.0730000000001,16369.030500749268,16939.10350074927,-17690.726498045813,-17.690726498045812,-16.688972378295226,17.63556407783453,17623.752907328322,63.94787644787645,0.331356775784848,0.0
z_w60_t2_h0.15,z,60,2.0,0.15,0.0015,0.75,1865,540.5675183678173,514.052,14732.279581651925,15246.331581651924,-14705.764063284107,-14.705764063284107,-12.085516205251968,14.648034346396631,14638.126819729849,55.81769436997319,0.4951811299889648,0.0
z_w60_t2_h0.15,z,60,2.0,0.15,0.0015,1.0,1741,758.8000150500413,480.305,13753.18553744721,14233.490537447211,-13474.69052239717,-13.47469052239717,-10.553987381775565,13.446776709446873,13442.440062057183,49.28202182653647,0.5694239872217239,0.0
z_w60_t2_h0.15,z,60,2.0,0.15,0.0015,1.5,1505,1467.7082447999232,416.206,11888.34802862916,12304.55402862916,-10836.845783829238,-10.836845783829238,-7.404628579773175,10.776360500694636,10769.055136110735,40.99667774086379,0.6556012448097549,1.8189894035458565e-12
z_w60_t2_h0.15,z,60,2.0,0.15,0.0015,2.0,1370,1055.4228078499464,379.526,10822.696030902338,11202.222030902338,-10146.79922305239,-10.14679922305239,-6.382187626718071,10.045336004794148,10034.005495910402,35.10948905109489,0.6790661235227092,-1.8189894035458565e-12
z_w60_t2_h0.15,z,60,2.0,0.15,0.0015,3.0,1174,-206.1044377500482,325.675,9273.986504990076,9599.661504990076,-9805.765942740125,-9.805765942740125,-5.890054062962289,9.762301476394352,9757.599303899711,29.216354344122657,0.6740473516943855,0.0
z_w60_t2_h0.15,z,60,2.0,0.15,0.0025,0.5,1556,886.9524192499806,430.5210000000001,12291.585419293193,12722.106419293194,-11835.154000043212,-11.835154000043211,-8.58238990495585,11.800999006797797,11796.429079283567,63.688946015424165,0.5756467227658949,0.0
z_w60_t2_h0.15,z,60,2.0,0.15,0.0025,0.75,1331,2217.850686687496,369.07500000000005,10515.059699008112,10884.134699008113,-8666.284012320617,-8.666284012320617,-5.892930436820158,8.579335402993248,8571.175745813642,55.97295266716754,0.7037371226893645,0.0
z_w60_t2_h0.15,z,60,2.0,0.15,0.0025,1.0,1180,2080.3542732499955,327.76800000000003,9322.047053983333,9649.815053983333,-7569.460780733339,-7.569460780733339,-4.39589610669242,7.6382364695498195,7643.924158420807,49.66101694915254,0.7451025590956994,9.094947017729282e-13
z_w60_t2_h0.15,z,60,2.0,0.15,0.0025,1.5,1002,548.6885858749697,278.747,7915.958131454269,8194.70513145427,-7646.016545579299,-7.646016545579299,-3.951375237494639,7.5737199199766625,7567.795691575389,40.21956087824351,0.7456453284704455,0.0
z_w60_t2_h0.15,z,60,2.0,0.15,0.0025,2.0,871,90.00138225002934,242.34000000000003,6881.633112858626,7123.973112858626,-7033.971730608596,-7.033971730608596,-3.610363100301247,6.981593303575229,6977.661986232619,36.5097588978186,0.7524448749103967,-9.094947017729282e-13
z_w60_t2_h0.15,z,60,2.0,0.15,0.0025,3.0,747,-582.3368532499792,207.55700000000002,5902.533582894033,6110.090582894033,-6692.427436144011,-6.69242743614401,-3.348866375791139,6.456484407796925,6440.199340104024,32.93172690763052,0.7450996837308278,-1.8189894035458565e-12
z_w60_t2_h0.15,z,60,2.0,0.15,0.005,0.5,904,3620.046783249996,252.02800000000002,7142.645339652037,7394.673339652038,-3774.6265564020405,-3.774626556402041,-2.0471545100674806,3.885254422461426,3889.7263419704686,61.83628318584071,0.8520456070357131,-9.094947017729282e-13
z_w60_t2_h0.15,z,60,2.0,0.15,0.005,0.75,722,2139.6204058749827,201.502,5705.021391932969,5906.523391932969,-3766.902986057988,-3.7669029860579877,-1.8366595303025586,3.5358919381605514,3527.4242280629987,53.32409972299169,0.8536237773570566,1.8189894035458565e-12
z_w60_t2_h0.15,z,60,2.0,0.15,0.005,1.0,624,1626.705872999988,174.39100000000002,4930.35664490725,5104.747644907249,-3478.0417719072625,-3.4780417719072623,-1.6391197068117929,3.808381977647324,3821.4606815084117,49.519230769230774,0.8624463409387271,9.094947017729282e-13
z_w60_t2_h0.15,z,60,2.0,0.15,0.005,1.5,512,56.60653799997249,142.982,4046.286542045852,4189.268542045852,-4132.66200404588,-4.132662004045881,-1.9109511895040683,4.287199020522692,4294.1210930030065,42.96875,0.8265248329535152,9.094947017729282e-13
z_w60_t2_h0.15,z,60,2.0,0.15,0.005,2.0,463,-483.75254400001495,128.968,3658.6914282803787,3787.6594282803785,-4271.411972280395,-4.271411972280395,-1.8866397120480138,4.809524911792296,4834.256961354229,39.956803455723545,0.8124742280646493,1.8189894035458565e-12
z_w60_t2_h0.15,z,60,2.0,0.15,0.005,3.0,426,-49.18372700002328,118.587,3366.8841698718115,3485.4711698718115,-3534.6548968718353,-3.534654896871835,-1.399236293695406,4.369553250455427,4400.265211735852,38.26291079812207,0.8373911731621064,4.547473508864641e-13
z_w60_t2_h0.15,z,60,2.0,0.15,0.0075,0.5,624,459.2168567499857,173.978,4930.06056330351,5104.03856330351,-4644.821706553525,-4.644821706553524,-2.0123553502300924,4.834890882161947,4834.272652931657,56.41025641025641,0.8136588834224459,0.0
z_w60_t2_h0.15,z,60,2.0,0.15,0.0075,0.75,514,1506.0593425625127,143.75900000000001,4060.861115250005,4204.620115250005,-2698.5607726874914,-2.6985607726874914,-1.157153800947414,4.3603424356048475,4408.4753761967,51.9455252918288,0.8870047395370962,-9.094947017729282e-13
z_w60_t2_h0.15,z,60,2.0,0.15,0.0075,1.0,434,-200.46982525003705,121.19800000000001,3429.6131735971912,3550.811173597191,-3751.2809988472277,-3.7512809988472275,-1.4487506945906559,4.70236446789698,4733.783203293991,47.465437788018434,0.8324745982761618,-4.547473508864641e-13
z_w60_t2_h0.15,z,60,2.0,0.15,0.0075,1.5,378,983.494757249972,105.245,2986.6649712908047,3091.9099712908046,-2108.415214040833,-2.108415214040833,-0.7447828308735847,3.375586923715068,3399.3208659378724,44.17989417989418,0.8957100398667327,0.0
z_w60_t2_h0.15,z,60,2.0,0.15,0.0075,2.0,356,1660.647595499973,99.09200000000001,2813.3730896421935,2912.4650896421936,-1251.8174941422208,-1.2518174941422207,-0.41663218255459195,2.5073048432576184,2524.804018491748,42.41573033707865,0.9363017203499283,2.2737367544323206e-13
z_w60_t2_h0.15,z,60,2.0,0.15,0.0075,3.0,335,1945.3693852499937,92.925,2647.5203122084695,2740.4453122084697,-795.0759269584768,-0.7950759269584767,-0.2666959659269953,2.3164650403355913,2328.966040500047,42.38805970149254,0.9571674251326832,1.0231815394945443e-12
z_w60_t2_h0.15,z,60,2.0,0.15,0.01,0.5,486,3182.590769999985,135.695,3839.401329443004,3975.0963294430044,-792.5055594430194,-0.7925055594430193,-0.35789439200033357,3.0452446699817837,3099.656668836309,56.99588477366255,0.9624919522991281,-2.2737367544323206e-13
z_w60_t2_h0.15,z,60,2.0,0.15,0.01,0.75,391,1965.6027302499538,109.123,3089.6801502549442,3198.8031502549443,-1233.2004200049907,-1.2332004200049909,-0.49236855972023114,3.269643990680182,3303.1168808852526,51.406649616368284,0.9385088633718227,2.2737367544323206e-13
z_w60_t2_h0.15,z,60,2.0,0.15,0.01,1.0,354,2370.849687999971,98.511,2796.7604898837094,2895.2714898837094,-524.421801883739,-0.524421801883739,-0.1981019029049097,2.578657302158882,2607.269647979978,48.30508474576271,0.9724418386032166,7.958078640513122e-13
z_w60_t2_h0.15,z,60,2.0,0.15,0.01,1.5,318,4149.032550499962,88.34700000000001,2513.2375786296443,2601.5845786296445,1547.447971870318,1.547447971870318,0.5879375445259453,2.4588558369257663,2505.131685899978,47.16981132075472,1.0901498059078372,-6.821210263296962e-13
z_w60_t2_h0.15,z,60,2.0,0.15,0.01,2.0,306,5021.666719999981,84.77000000000001,2418.252130815758,2503.022130815758,2518.6445891842222,2.5186445891842224,0.9653010402237161,2.2244338476684056,2231.237452491958,46.40522875816993,1.1518280233071538,4.547473508864641e-13
z_w60_t2_h0.15,z,60,2.0,0.15,0.01,3.0,291,3672.413641999976,80.37400000000001,2299.873646591371,2380.247646591371,1292.1659954086047,1.2921659954086047,0.5174750630659511,2.2704467063125677,2307.481532259975,46.04810996563574,1.0795261516636636,2.2737367544323206e-13
z_w60_t2.5_h0,z,60,2.5,0.0,0.0015,0.5,999,68.6729469499474,274.232,7891.459677868911,8165.691677868911,-8097.018730918964,-8.097018730918965,-11.214612828086421,8.092343491582909,8091.93184315176,64.46446446446447,0.3450987235645568,0.0
z_w60_t2.5_h0,z,60,2.5,0.0,0.0015,0.75,924,-430.64400392501574,254.149,7298.86019760019,7553.00919760019,-7983.653201525206,-7.983653201525207,-9.752360815851219,8.017293540595327,8020.225662115903,53.46320346320347,0.4586314031871368,0.0
z_w60_t2.5_h0,z,60,2.5,0.0,0.0015,1.0,874,-427.94017590005205,240.43600000000004,6904.5195847298255,7144.955584729825,-7572.895760629877,-7.572895760629877,-8.354170319053882,7.698701260816565,7709.194493047689,46.910755148741416,0.5241026461501267,0.0
z_w60_t2.5_h0,z,60,2.5,0.0,0.0015,1.5,806,41.88404729993806,221.96300000000002,6367.093437633279,6589.056437633279,-6547.172390333341,-6.547172390333341,-6.566151300842128,6.883081855960649,6907.911848127362,39.45409429280397,0.6093009213947992,9.094947017729282e-13
z_w60_t2.5_h0,z,60,2.5,0.0,0.0015,2.0,766,-15.443867550055586,211.043,6050.846944557714,6261.8899445577135,-6277.333812107769,-6.277333812107769,-5.750079655803427,6.5385744384766635,6556.85086933148,34.85639686684073,0.637833558789956,-9.094947017729282e-13
z_w60_t2.5_h0,z,60,2.5,0.0,0.0015,3.0,695,123.35397479996936,191.835,5490.161097845926,5681.996097845926,-5558.642123045956,-5.558642123045956,-4.628936370015866,5.816664575723907,5832.599773319875,30.79136690647482,0.6726385568846045,0.0
z_w60_t2.5_h0,z,60,2.5,0.0,0.0025,0.5,830,-488.1765773750078,228.655,6556.75737817451,6785.41237817451,-7273.588955549518,-7.273588955549518,-7.796439266971165,7.356757598656927,7363.361982649658,60.36144578313253,0.525017350281009,0.0
z_w60_t2.5_h0,z,60,2.5,0.0,0.0025,0.75,750,30.06792681248521,206.934,5924.589015975542,6131.523015975542,-6101.455089163056,-6.101455089163056,-5.660833006814234,6.308121823419532,6322.036358616286,52.53333333333333,0.6332183147040203,-9.094947017729282e-13
z_w60_t2.5_h0,z,60,2.5,0.0,0.0025,1.0,700,-196.7689742500063,193.15800000000002,5528.998846031058,5722.156846031058,-5918.925820281063,-5.918925820281063,-5.010556575882033,6.264411493446753,6287.500529919271,46.57142857142857,0.665108472229047,-9.094947017729282e-13
z_w60_t2.5_h0,z,60,2.5,0.0,0.0025,1.5,635,-332.8328496250017,175.588,5015.989968808994,5191.577968808993,-5524.410818433996,-5.524410818433996,-4.339218119847045,5.948795204476776,5975.637771842448,40.62992125984252,0.6993812849684398,9.094947017729282e-13
z_w60_t2.5_h0,z,60,2.5,0.0,0.0025,2.0,577,-1499.8853499999914,159.62800000000004,4557.629461901264,4717.257461901264,-6217.142811901256,-6.217142811901256,-4.725846105484049,6.5041552215778236,6524.121598345475,36.56845753899481,0.6591617108564699,0.0
z_w60_t2.5_h0,z,60,2.5,0.0,0.0025,3.0,533,-1054.3944707499968,147.329,4209.448332999074,4356.777332999074,-5411.171803749072,-5.411171803749071,-3.57149761327776,6.0541935657538515,6095.632118063193,34.52157598499062,0.691578821984766,9.094947017729282e-13
z_w60_t2.5_h0,z,60,2.5,0.0,0.005,0.5,570,1107.114046749979,157.626,4501.9028399676545,4659.528839967655,-3552.414793217676,-3.5524147932176757,-2.382906534014813,4.263685119294558,4295.3620509674365,57.19298245614035,0.7741987952021916,4.547473508864641e-13
z_w60_t2.5_h0,z,60,2.5,0.0,0.005,0.75,496,570.1143074999707,137.46599999999998,3918.041533566805,4055.507533566805,-3485.393226066835,-3.4853932260668343,-2.203842281938379,4.251354803003238,4282.827625935461,50.201612903225815,0.7907564897877185,4.547473508864641e-13
z_w60_t2.5_h0,z,60,2.5,0.0,0.005,1.0,444,-1010.595443000009,123.221,3507.733992273008,3630.954992273008,-4641.550435273019,-4.641550435273019,-2.8112127386031904,5.292059939560012,5328.408901281102,45.4954954954955,0.7336861415260694,1.8189894035458565e-12
