variant,symbol,signal_time,entry_time,direction,entry_z,status,requested_notional,pro_rata_allocated_notional,actual_entry_notional,shares,entry_reference,entry_price
uncapped_diagnostic,AAPL,2025-10-16 12:16:00-04:00,2025-10-16 12:17:00-04:00,LONG,-2.6296885575,FILLED,20000.0000000000,20000.0000000000,19811.1614400000,80,247.5900000000,247.6395180000
uncapped_diagnostic,MSFT,2025-10-16 12:26:00-04:00,2025-10-16 12:27:00-04:00,LONG,-2.7310197205,FILLED,20000.0000000000,20000.0000000000,19989.1570320000,39,512.4400000000,512.5424880000
uncapped_diagnostic,AMD,2025-10-16 12:28:00-04:00,2025-10-16 12:29:00-04:00,SHORT,3.1800267621,FILLED,20000.0000000000,20000.0000000000,19875.0441960000,84,236.6550000000,236.6076690000
uncapped_diagnostic,AMZN,2025-10-16 12:40:00-04:00,2025-10-16 12:41:00-04:00,LONG,-2.6347820055,FILLED,20000.0000000000,20000.0000000000,19912.9567950000,93,214.0750000000,214.1178150000
uncapped_diagnostic,NVDA,2025-10-16 12:44:00-04:00,2025-10-16 12:45:00-04:00,SHORT,2.5349417673,FILLED,20000.0000000000,20000.0000000000,19853.2285600000,110,180.5200000000,180.4838960000
uncapped_diagnostic,META,2025-10-16 12:55:00-04:00,2025-10-16 12:56:00-04:00,LONG,-2.9765031235,FILLED,20000.0000000000,20000.0000000000,19921.9235880000,28,711.3550000000,711.4972710000
uncapped_diagnostic,AMZN,2025-10-16 12:56:00-04:00,2025-10-16 12:57:00-04:00,LONG,-2.5009755742,FILLED,20000.0000000000,20000.0000000000,19826.2844640000,92,215.4600000000,215.5030920000
uncapped_diagnostic,AMD,2025-10-16 13:07:00-04:00,2025-10-16 13:08:00-04:00,SHORT,2.8680516303,FILLED,20000.0000000000,20000.0000000000,19889.4613120000,83,239.6800000000,239.6320640000
uncapped_diagnostic,GOOGL,2025-10-16 13:41:00-04:00,2025-10-16 13:42:00-04:00,LONG,-2.6939460425,FILLED,20000.0000000000,20000.0000000000,19904.0800200000,79,251.9000000000,251.9503800000
uncapped_diagnostic,GOOGL,2025-10-16 14:28:00-04:00,2025-10-16 14:29:00-04:00,SHORT,2.6460016127,FILLED,20000.0000000000,20000.0000000000,19819.5053060000,79,250.9300000000,250.8798140000
uncapped_diagnostic,AMZN,2025-10-16 15:45:00-04:00,2025-10-16 15:46:00-04:00,LONG,-2.5999912623,FILLED,20000.0000000000,20000.0000000000,19891.0974240000,93,213.8400000000,213.8827680000
uncapped_diagnostic,AMD,2025-10-16 15:50:00-04:00,2025-10-16 15:51:00-04:00,LONG,-3.2470377059,FILLED,20000.0000000000,20000.0000000000,19764.9522000000,84,235.2500000000,235.2970500000
uncapped_diagnostic,GOOGL,2025-10-16 15:54:00-04:00,2025-10-16 15:55:00-04:00,LONG,-2.6579184358,FILLED,20000.0000000000,20000.0000000000,19908.8209680000,79,251.9600000000,252.0103920000
uncapped_diagnostic,AVGO,2025-10-17 10:12:00-04:00,2025-10-17 10:13:00-04:00,LONG,-2.7906759137,FILLED,20000.0000000000,20000.0000000000,19833.1258320000,57,347.8800000000,347.9495760000
uncapped_diagnostic,TSLA,2025-10-17 10:17:00-04:00,2025-10-17 10:18:00-04:00,SHORT,2.8672667295,FILLED,20000.0000000000,20000.0000000000,19726.6863735000,45,438.4585000000,438.3708083000
uncapped_diagnostic,GOOGL,2025-10-17 10:58:00-04:00,2025-10-17 10:59:00-04:00,SHORT,3.3865161926,FILLED,20000.0000000000,20000.0000000000,19836.8818300000,79,251.1500000000,251.0997700000
uncapped_diagnostic,AMD,2025-10-17 11:23:00-04:00,2025-10-17 11:24:00-04:00,LONG,-2.8839475529,FILLED,20000.0000000000,20000.0000000000,19842.5777220000,87,228.0300000000,228.0756060000
uncapped_diagnostic,AAPL,2025-10-17 11:40:00-04:00,2025-10-17 11:41:00-04:00,LONG,-2.6373071614,FILLED,20000.0000000000,20000.0000000000,19904.5721184000,80,248.7574000000,248.8071514800
uncapped_diagnostic,META,2025-10-17 11:48:00-04:00,2025-10-17 11:49:00-04:00,LONG,-2.5084961936,FILLED,20000.0000000000,20000.0000000000,19875.8543760000,28,709.7100000000,709.8519420000
uncapped_diagnostic,AMZN,2025-10-17 11:52:00-04:00,2025-10-17 11:53:00-04:00,LONG,-2.5633431366,FILLED,20000.0000000000,20000.0000000000,19934.8061640000,94,212.0300000000,212.0724060000
uncapped_diagnostic,TSLA,2025-10-17 12:00:00-04:00,2025-10-17 12:01:00-04:00,LONG,-2.5410643611,FILLED,20000.0000000000,20000.0000000000,19611.9966150000,45,435.7350000000,435.8221470000
uncapped_diagnostic,GOOGL,2025-10-17 12:04:00-04:00,2025-10-17 12:05:00-04:00,SHORT,2.6314270265,FILLED,20000.0000000000,20000.0000000000,19950.6190780000,79,252.5900000000,252.5394820000
uncapped_diagnostic,MSFT,2025-10-17 12:06:00-04:00,2025-10-17 12:07:00-04:00,SHORT,2.6011670907,FILLED,20000.0000000000,20000.0000000000,19988.1815640000,39,512.6200000000,512.5174760000
uncapped_diagnostic,AMD,2025-10-17 12:39:00-04:00,2025-10-17 12:40:00-04:00,SHORT,2.5295086423,FILLED,20000.0000000000,20000.0000000000,19834.1823700000,85,233.3900000000,233.3433220000
uncapped_diagnostic,NVDA,2025-10-17 13:02:00-04:00,2025-10-17 13:03:00-04:00,SHORT,2.6537707959,FILLED,20000.0000000000,20000.0000000000,19887.4208201800,109,182.4899000000,182.4534020200
uncapped_diagnostic,META,2025-10-17 13:07:00-04:00,2025-10-17 13:08:00-04:00,SHORT,2.5858010503,FILLED,20000.0000000000,20000.0000000000,19926.4139200000,28,711.8000000000,711.6576400000
uncapped_diagnostic,AMZN,2025-10-17 13:11:00-04:00,2025-10-17 13:12:00-04:00,SHORT,2.5361713792,FILLED,20000.0000000000,20000.0000000000,19958.7968421200,94,212.3701000000,212.3276259800
uncapped_diagnostic,GOOGL,2025-10-17 14:32:00-04:00,2025-10-17 14:33:00-04:00,LONG,-2.7770683504,FILLED,20000.0000000000,20000.0000000000,19759.0110120000,78,253.2700000000,253.3206540000
uncapped_diagnostic,NVDA,2025-10-20 10:22:00-04:00,2025-10-20 10:23:00-04:00,SHORT,2.6542495918,FILLED,20000.0000000000,20000.0000000000,19876.5127022400,108,184.0786000000,184.0417842800
uncapped_diagnostic,AVGO,2025-10-20 10:26:00-04:00,2025-10-20 10:27:00-04:00,LONG,-2.5606109680,FILLED,20000.0000000000,20000.0000000000,19781.4755040000,56,353.1700000000,353.2406340000
uncapped_diagnostic,TSLA,2025-10-20 10:30:00-04:00,2025-10-20 10:31:00-04:00,LONG,-2.7361228958,FILLED,20000.0000000000,20000.0000000000,19961.7120441000,45,443.5049000000,443.5936009800
uncapped_diagnostic,AAPL,2025-10-20 10:54:00-04:00,2025-10-20 10:55:00-04:00,SHORT,2.7238005899,FILLED,20000.0000000000,20000.0000000000,19847.9896080000,76,261.2100000000,261.1577580000
uncapped_diagnostic,GOOGL,2025-10-20 11:10:00-04:00,2025-10-20 11:11:00-04:00,LONG,-2.5202049412,FILLED,20000.0000000000,20000.0000000000,19948.5889200000,78,255.7000000000,255.7511400000
uncapped_diagnostic,META,2025-10-20 12:26:00-04:00,2025-10-20 12:27:00-04:00,SHORT,2.8554296942,FILLED,20000.0000000000,20000.0000000000,19735.7520600000,27,731.1000000000,730.9537800000
uncapped_diagnostic,AMD,2025-10-20 12:49:00-04:00,2025-10-20 12:50:00-04:00,SHORT,3.1314255937,FILLED,20000.0000000000,20000.0000000000,19889.6312780000,82,242.6050000000,242.5564790000
uncapped_diagnostic,MSFT,2025-10-20 13:13:00-04:00,2025-10-20 13:14:00-04:00,SHORT,2.5490072057,FILLED,20000.0000000000,20000.0000000000,19653.0885960000,38,517.2900000000,517.1865420000
uncapped_diagnostic,AMZN,2025-10-20 13:17:00-04:00,2025-10-20 13:18:00-04:00,SHORT,3.6531057778,FILLED,20000.0000000000,20000.0000000000,19812.8366400000,92,215.4000000000,215.3569200000
uncapped_diagnostic,AAPL,2025-10-20 14:23:00-04:00,2025-10-20 14:24:00-04:00,SHORT,2.5684290597,FILLED,20000.0000000000,20000.0000000000,19781.0430000000,75,263.8000000000,263.7472400000
uncapped_diagnostic,NVDA,2025-10-20 15:53:00-04:00,2025-10-20 15:54:00-04:00,LONG,-2.7944014998,FILLED,20000.0000000000,20000.0000000000,19910.6513340000,109,182.6300000000,182.6665260000
uncapped_diagnostic,NVDA,2025-10-21 10:05:00-04:00,2025-10-21 10:06:00-04:00,LONG,-2.6208308375,FILLED,20000.0000000000,20000.0000000000,19834.8431754000,110,180.2807000000,180.3167561400
uncapped_diagnostic,MSFT,2025-10-21 10:07:00-04:00,2025-10-21 10:08:00-04:00,LONG,-2.6088089823,FILLED,20000.0000000000,20000.0000000000,19618.0028160000,38,516.1600000000,516.2632320000
uncapped_diagnostic,AVGO,2025-10-21 10:28:00-04:00,2025-10-21 10:29:00-04:00,LONG,-2.5248625586,FILLED,20000.0000000000,20000.0000000000,19810.9614000000,58,341.5000000000,341.5683000000
uncapped_diagnostic,META,2025-10-21 10:57:00-04:00,2025-10-21 10:58:00-04:00,LONG,-2.6130325813,FILLED,20000.0000000000,20000.0000000000,19749.8591820000,27,731.3300000000,731.4762660000
uncapped_diagnostic,GOOGL,2025-10-21 11:00:00-04:00,2025-10-21 11:01:00-04:00,LONG,-4.0383150034,FILLED,20000.0000000000,20000.0000000000,19837.7067480000,79,251.0600000000,251.1102120000
uncapped_diagnostic,GOOGL,2025-10-21 11:03:00-04:00,2025-10-21 11:04:00-04:00,LONG,-4.2580441646,FILLED,20000.0000000000,20000.0000000000,19981.5955200000,80,249.7200000000,249.7699440000
uncapped_diagnostic,GOOGL,2025-10-21 11:04:00-04:00,2025-10-21 11:05:00-04:00,LONG,-5.4499587876,FILLED,20000.0000000000,20000.0000000000,19821.9636000000,80,247.7250000000,247.7745450000
uncapped_diagnostic,GOOGL,2025-10-21 11:05:00-04:00,2025-10-21 11:06:00-04:00,LONG,-4.5087736569,FILLED,20000.0000000000,20000.0000000000,19786.3564800000,80,247.2800000000,247.3294560000
uncapped_diagnostic,NVDA,2025-10-21 11:06:00-04:00,2025-10-21 11:07:00-04:00,SHORT,2.5413342209,FILLED,20000.0000000000,20000.0000000000,19974.8422324000,110,181.6258000000,181.5894748400
uncapped_diagnostic,GOOGL,2025-10-21 11:08:00-04:00,2025-10-21 11:09:00-04:00,LONG,-3.0450177475,FILLED,20000.0000000000,20000.0000000000,19759.5511200000,80,246.9450000000,246.9943890000
uncapped_diagnostic,GOOGL,2025-10-21 11:16:00-04:00,2025-10-21 11:17:00-04:00,LONG,-2.6161340529,FILLED,20000.0000000000,20000.0000000000,19819.7383550400,81,244.6392000000,244.6881278400
uncapped_diagnostic,AMD,2025-10-21 11:16:00-04:00,2025-10-21 11:17:00-04:00,SHORT,2.5623795969,FILLED,20000.0000000000,20000.0000000000,19922.4947040000,84,237.2200000000,237.1725560000
uncapped_diagnostic,AAPL,2025-10-21 11:37:00-04:00,2025-10-21 11:38:00-04:00,SHORT,2.6825407728,FILLED,20000.0000000000,20000.0000000000,19791.5409000000,75,263.9400000000,263.8872120000
uncapped_diagnostic,AMD,2025-10-21 12:14:00-04:00,2025-10-21 12:15:00-04:00,SHORT,2.5257318126,FILLED,20000.0000000000,20000.0000000000,19907.7176600000,83,239.9000000000,239.8520200000
uncapped_diagnostic,AMZN,2025-10-21 12:15:00-04:00,2025-10-21 12:16:00-04:00,LONG,-2.5299175278,FILLED,20000.0000000000,20000.0000000000,19994.7981600000,90,222.1200000000,222.1644240000
uncapped_diagnostic,META,2025-10-21 12:16:00-04:00,2025-10-21 12:17:00-04:00,SHORT,3.0821526616,FILLED,20000.0000000000,20000.0000000000,19811.3369400000,27,733.9000000000,733.7532200000
uncapped_diagnostic,TSLA,2025-10-21 13:03:00-04:00,2025-10-21 13:04:00-04:00,SHORT,2.7790632214,FILLED,20000.0000000000,20000.0000000000,19621.8348480000,44,446.0400000000,445.9507920000
uncapped_diagnostic,GOOGL,2025-10-21 13:04:00-04:00,2025-10-21 13:05:00-04:00,LONG,-2.5314622455,FILLED,20000.0000000000,20000.0000000000,19808.7609600000,80,247.5600000000,247.6095120000
uncapped_diagnostic,GOOGL,2025-10-21 13:21:00-04:00,2025-10-21 13:22:00-04:00,SHORT,3.3195350602,FILLED,20000.0000000000,20000.0000000000,19817.5307010000,79,250.9050000000,250.8548190000
uncapped_diagnostic,GOOGL,2025-10-21 13:25:00-04:00,2025-10-21 13:26:00-04:00,SHORT,3.3579475975,FILLED,20000.0000000000,20000.0000000000,19928.5035020000,79,252.3100000000,252.2595380000
uncapped_diagnostic,META,2025-10-21 15:27:00-04:00,2025-10-21 15:28:00-04:00,SHORT,2.6232179953,FILLED,20000.0000000000,20000.0000000000,19811.0669940000,27,733.8900000000,733.7432220000
uncapped_diagnostic,AAPL,2025-10-22 10:13:00-04:00,2025-10-22 10:14:00-04:00,SHORT,2.7281615224,FILLED,20000.0000000000,20000.0000000000,19837.3517360000,76,261.0700000000,261.0177860000
uncapped_diagnostic,AMZN,2025-10-22 10:14:00-04:00,2025-10-22 10:15:00-04:00,LONG,-2.5246650575,FILLED,20000.0000000000,20000.0000000000,19839.2370540000,91,217.9700000000,218.0135940000
uncapped_diagnostic,NVDA,2025-10-22 10:29:00-04:00,2025-10-22 10:30:00-04:00,LONG,-2.5175224730,FILLED,20000.0000000000,20000.0000000000,19850.1692400000,110,180.4200000000,180.4560840000
uncapped_diagnostic,TSLA,2025-10-22 10:37:00-04:00,2025-10-22 10:38:00-04:00,SHORT,3.2125784148,FILLED,20000.0000000000,20000.0000000000,19600.8870384000,45,435.6624000000,435.5752675200
uncapped_diagnostic,AMD,2025-10-22 10:57:00-04:00,2025-10-22 10:58:00-04:00,LONG,-2.5304151548,FILLED,20000.0000000000,20000.0000000000,19914.2204476800,86,231.5144000000,231.5607028800
uncapped_diagnostic,GOOGL,2025-10-22 11:00:00-04:00,2025-10-22 11:01:00-04:00,SHORT,3.9358600397,FILLED,20000.0000000000,20000.0000000000,19907.9356164000,78,255.2810000000,255.2299438000
uncapped_diagnostic,AMD,2025-10-22 12:20:00-04:00,2025-10-22 12:21:00-04:00,SHORT,2.9780732643,FILLED,20000.0000000000,20000.0000000000,19773.4645160000,86,229.9700000000,229.9240060000
uncapped_diagnostic,AMZN,2025-10-22 12:30:00-04:00,2025-10-22 12:31:00-04:00,LONG,-2.6974648070,FILLED,20000.0000000000,20000.0000000000,19858.3508760000,91,218.1800000000,218.2236360000
uncapped_diagnostic,META,2025-10-22 12:30:00-04:00,2025-10-22 12:31:00-04:00,SHORT,3.7244928572,FILLED,20000.0000000000,20000.0000000000,19626.9638220000,27,727.0700000000,726.9245860000
uncapped_diagnostic,MSFT,2025-10-22 13:08:00-04:00,2025-10-22 13:09:00-04:00,LONG,-2.5127935355,FILLED,20000.0000000000,20000.0000000000,19825.7903652000,38,521.6270000000,521.7313254000
uncapped_diagnostic,GOOGL,2025-10-22 13:24:00-04:00,2025-10-22 13:25:00-04:00,SHORT,2.6432582522,FILLED,20000.0000000000,20000.0000000000,19768.1655760000,79,250.2800000000,250.2299440000
uncapped_diagnostic,AMD,2025-10-22 13:39:00-04:00,2025-10-22 13:40:00-04:00,SHORT,2.9362024446,FILLED,20000.0000000000,20000.0000000000,19889.5388964800,88,226.0627000000,226.0174874600
uncapped_diagnostic,AVGO,2025-10-22 15:00:00-04:00,2025-10-22 15:01:00-04:00,SHORT,2.6024198277,FILLED,20000.0000000000,20000.0000000000,19981.3679270000,59,338.7350000000,338.6672530000
uncapped_diagnostic,GOOGL,2025-10-22 15:05:00-04:00,2025-10-22 15:06:00-04:00,LONG,-2.8262634287,FILLED,20000.0000000000,20000.0000000000,19855.0902240000,79,251.2800000000,251.3302560000
uncapped_diagnostic,AVGO,2025-10-23 11:20:00-04:00,2025-10-23 11:21:00-04:00,LONG,-3.3504799829,FILLED,20000.0000000000,20000.0000000000,19994.5681140000,58,344.6650000000,344.7339330000
uncapped_diagnostic,MSFT,2025-10-23 11:30:00-04:00,2025-10-23 11:31:00-04:00,SHORT,2.5676187227,FILLED,20000.0000000000,20000.0000000000,19886.3581327600,38,523.4299000000,523.3252140200
uncapped_diagnostic,AMZN,2025-10-23 11:37:00-04:00,2025-10-23 11:38:00-04:00,LONG,-2.6493117301,FILLED,20000.0000000000,20000.0000000000,19785.0562200000,90,219.7900000000,219.8339580000
uncapped_diagnostic,AAPL,2025-10-23 11:43:00-04:00,2025-10-23 11:44:00-04:00,SHORT,3.2949905237,FILLED,20000.0000000000,20000.0000000000,19973.6544700000,77,259.4500000000,259.3981100000
uncapped_diagnostic,NVDA,2025-10-23 11:44:00-04:00,2025-10-23 11:45:00-04:00,LONG,-2.5043690121,FILLED,20000.0000000000,20000.0000000000,19965.1422300000,110,181.4650000000,181.5012930000
uncapped_diagnostic,META,2025-10-23 12:14:00-04:00,2025-10-23 12:15:00-04:00,LONG,-3.5166307225,FILLED,20000.0000000000,20000.0000000000,19992.2326470000,27,740.3050000000,740.4530610000
uncapped_diagnostic,TSLA,2025-10-23 12:28:00-04:00,2025-10-23 12:29:00-04:00,SHORT,2.5442990399,FILLED,20000.0000000000,20000.0000000000,19609.5523050000,45,435.8550000000,435.7678290000
uncapped_diagnostic,AMD,2025-10-23 12:40:00-04:00,2025-10-23 12:41:00-04:00,LONG,-2.7392968487,FILLED,20000.0000000000,20000.0000000000,19827.2396550000,85,233.2150000000,233.2616430000
uncapped_diagnostic,GOOGL,2025-10-23 13:08:00-04:00,2025-10-23 13:09:00-04:00,LONG,-2.5008488465,FILLED,20000.0000000000,20000.0000000000,19782.4156920000,78,253.5700000000,253.6207140000
uncapped_diagnostic,AMZN,2025-10-23 15:20:00-04:00,2025-10-23 15:21:00-04:00,SHORT,4.7899949772,FILLED,20000.0000000000,20000.0000000000,19903.1185800000,90,221.1900000000,221.1457620000
uncapped_diagnostic,NVDA,2025-10-23 15:36:00-04:00,2025-10-23 15:37:00-04:00,LONG,-2.9106701753,FILLED,20000.0000000000,20000.0000000000,19900.8393720000,109,182.5400000000,182.5765080000
uncapped_diagnostic,NVDA,2025-10-24 10:04:00-04:00,2025-10-24 10:05:00-04:00,LONG,-2.5067923876,FILLED,20000.0000000000,20000.0000000000,19987.2366480000,108,185.0300000000,185.0670060000
uncapped_diagnostic,META,2025-10-24 10:12:00-04:00,2025-10-24 10:13:00-04:00,SHORT,2.5641714209,FILLED,20000.0000000000,20000.0000000000,19898.7130612800,27,737.1368000000,736.9893726400
uncapped_diagnostic,AAPL,2025-10-24 10:26:00-04:00,2025-10-24 10:27:00-04:00,SHORT,2.6239779966,FILLED,20000.0000000000,20000.0000000000,19840.3911280000,76,261.1100000000,261.0577780000
uncapped_diagnostic,AVGO,2025-10-24 10:52:00-04:00,2025-10-24 10:53:00-04:00,LONG,-2.5569589578,FILLED,20000.0000000000,20000.0000000000,19699.1390400000,56,351.7000000000,351.7703400000
uncapped_diagnostic,META,2025-10-24 11:04:00-04:00,2025-10-24 11:05:00-04:00,LONG,-2.5291835622,FILLED,20000.0000000000,20000.0000000000,19783.8859860000,27,732.5900000000,732.7365180000
uncapped_diagnostic,AVGO,2025-10-24 11:25:00-04:00,2025-10-24 11:26:00-04:00,SHORT,2.5483825531,FILLED,20000.0000000000,20000.0000000000,19981.8428320000,56,356.8900000000,356.8186220000
uncapped_diagnostic,TSLA,2025-10-24 11:47:00-04:00,2025-10-24 11:48:00-04:00,LONG,-2.6084379096,FILLED,20000.0000000000,20000.0000000000,19753.0998300000,45,438.8700000000,438.9577740000
uncapped_diagnostic,AMZN,2025-10-24 11:52:00-04:00,2025-10-24 11:53:00-04:00,SHORT,2.5489060891,FILLED,20000.0000000000,20000.0000000000,19956.9278160000,89,224.2800000000,224.2351440000
uncapped_diagnostic,MSFT,2025-10-24 12:29:00-04:00,2025-10-24 12:30:00-04:00,SHORT,2.6987720578,FILLED,20000.0000000000,20000.0000000000,19903.4585120000,38,523.8800000000,523.7752240000
uncapped_diagnostic,META,2025-10-24 12:32:00-04:00,2025-10-24 12:33:00-04:00,SHORT,2.8271318557,FILLED,20000.0000000000,20000.0000000000,19856.5528950000,27,735.5750000000,735.4278850000
uncapped_diagnostic,GOOGL,2025-10-24 12:53:00-04:00,2025-10-24 12:54:00-04:00,SHORT,3.4441472169,FILLED,20000.0000000000,20000.0000000000,19831.2729520000,76,260.9900000000,260.9378020000
uncapped_diagnostic,AMD,2025-10-24 13:52:00-04:00,2025-10-24 13:53:00-04:00,LONG,-2.8252321278,FILLED,20000.0000000000,20000.0000000000,19807.2856650000,79,250.6750000000,250.7251350000
uncapped_diagnostic,AAPL,2025-10-24 14:25:00-04:00,2025-10-24 14:26:00-04:00,SHORT,2.7179541960,FILLED,20000.0000000000,20000.0000000000,19801.2889500000,75,264.0700000000,264.0171860000
uncapped_diagnostic,NVDA,2025-10-24 15:02:00-04:00,2025-10-24 15:03:00-04:00,SHORT,3.5135777836,FILLED,20000.0000000000,20000.0000000000,19923.6944640000,107,186.2400000000,186.2027520000
uncapped_diagnostic,NVDA,2025-10-27 10:06:00-04:00,2025-10-27 10:07:00-04:00,LONG,-2.8626326919,FILLED,20000.0000000000,20000.0000000000,19989.6971400000,105,190.3400000000,190.3780680000
uncapped_diagnostic,AAPL,2025-10-27 10:29:00-04:00,2025-10-27 10:30:00-04:00,LONG,-2.7255762784,FILLED,20000.0000000000,20000.0000000000,19934.4861000000,75,265.7400000000,265.7931480000
uncapped_diagnostic,GOOGL,2025-10-27 10:57:00-04:00,2025-10-27 10:58:00-04:00,SHORT,2.9698826257,FILLED,20000.0000000000,20000.0000000000,19946.3849250000,75,266.0050000000,265.9517990000
uncapped_diagnostic,AMD,2025-10-27 11:00:00-04:00,2025-10-27 11:01:00-04:00,SHORT,4.0938092157,FILLED,20000.0000000000,20000.0000000000,19953.8684280000,78,255.8700000000,255.8188260000
uncapped_diagnostic,AMD,2025-10-27 11:03:00-04:00,2025-10-27 11:04:00-04:00,SHORT,4.2060196712,FILLED,20000.0000000000,20000.0000000000,19856.6378780000,77,257.9300000000,257.8784140000
uncapped_diagnostic,META,2025-10-27 11:05:00-04:00,2025-10-27 11:06:00-04:00,LONG,-2.6777158106,FILLED,20000.0000000000,20000.0000000000,19549.9292040000,26,751.7700000000,751.9203540000
uncapped_diagnostic,TSLA,2025-10-27 11:16:00-04:00,2025-10-27 11:17:00-04:00,SHORT,2.5397197915,FILLED,20000.0000000000,20000.0000000000,19855.6480760000,44,451.3550000000,451.2647290000
uncapped_diagnostic,AMZN,2025-10-27 12:07:00-04:00,2025-10-27 12:08:00-04:00,SHORT,2.7792659496,FILLED,20000.0000000000,20000.0000000000,19779.8432400000,87,227.4000000000,227.3545200000
uncapped_diagnostic,AVGO,2025-10-27 12:48:00-04:00,2025-10-27 12:49:00-04:00,LONG,-2.7902405352,FILLED,20000.0000000000,20000.0000000000,19717.0426200000,55,358.4200000000,358.4916840000
uncapped_diagnostic,AMD,2025-10-27 13:00:00-04:00,2025-10-27 13:01:00-04:00,SHORT,2.7518199781,FILLED,20000.0000000000,20000.0000000000,19936.8990225600,78,255.6524000000,255.6012695200
uncapped_diagnostic,NVDA,2025-10-27 13:06:00-04:00,2025-10-27 13:07:00-04:00,SHORT,2.7362946480,FILLED,20000.0000000000,20000.0000000000,19927.6136800000,104,191.6500000000,191.6116700000
uncapped_diagnostic,GOOGL,2025-10-27 13:18:00-04:00,2025-10-27 13:19:00-04:00,SHORT,2.6222404900,FILLED,20000.0000000000,20000.0000000000,19801.3989280000,74,267.6400000000,267.5864720000
uncapped_diagnostic,MSFT,2025-10-27 13:26:00-04:00,2025-10-27 13:27:00-04:00,LONG,-2.9762303272,FILLED,20000.0000000000,20000.0000000000,19633.1658480000,37,530.5200000000,530.6261040000
uncapped_diagnostic,NVDA,2025-10-27 14:31:00-04:00,2025-10-27 14:32:00-04:00,LONG,-2.8096175673,FILLED,20000.0000000000,20000.0000000000,19999.0755153000,105,190.4293000000,190.4673858600
uncapped_diagnostic,AMZN,2025-10-27 14:49:00-04:00,2025-10-27 14:50:00-04:00,LONG,-4.0834526896,FILLED,20000.0000000000,20000.0000000000,19942.1476320000,88,226.5700000000,226.6153140000
uncapped_diagnostic,GOOGL,2025-10-27 15:00:00-04:00,2025-10-27 15:01:00-04:00,LONG,-2.6780155592,FILLED,20000.0000000000,20000.0000000000,19878.8949840000,74,268.5800000000,268.6337160000
uncapped_diagnostic,AMD,2025-10-27 15:18:00-04:00,2025-10-27 15:19:00-04:00,SHORT,2.5984459369,FILLED,20000.0000000000,20000.0000000000,19976.4839040000,78,256.1600000000,256.1087680000
uncapped_diagnostic,AMD,2025-10-27 15:34:00-04:00,2025-10-27 15:35:00-04:00,SHORT,2.9500845353,FILLED,20000.0000000000,20000.0000000000,19841.2409580000,77,257.7300000000,257.6784540000
uncapped_diagnostic,NVDA,2025-10-27 15:50:00-04:00,2025-10-27 15:51:00-04:00,SHORT,3.9184727766,FILLED,20000.0000000000,20000.0000000000,19925.5340960000,104,191.6300000000,191.5916740000
uncapped_diagnostic,AMD,2025-10-28 10:02:00-04:00,2025-10-28 10:03:00-04:00,SHORT,2.9781916255,FILLED,20000.0000000000,20000.0000000000,19956.6478720000,76,262.6400000000,262.5874720000
uncapped_diagnostic,META,2025-10-28 10:04:00-04:00,2025-10-28 10:05:00-04:00,LONG,-2.5328520295,FILLED,20000.0000000000,20000.0000000000,19605.8403840000,26,753.9200000000,754.0707840000
uncapped_diagnostic,AAPL,2025-10-28 10:46:00-04:00,2025-10-28 10:47:00-04:00,SHORT,2.5339963483,FILLED,20000.0000000000,20000.0000000000,19883.6556733600,74,268.7518000000,268.6980496400
uncapped_diagnostic,TSLA,2025-10-28 11:29:00-04:00,2025-10-28 11:30:00-04:00,SHORT,2.7613371912,FILLED,20000.0000000000,20000.0000000000,19963.9164180000,43,464.3700000000,464.2771260000
uncapped_diagnostic,AVGO,2025-10-28 11:41:00-04:00,2025-10-28 11:42:00-04:00,SHORT,3.0533462248,FILLED,20000.0000000000,20000.0000000000,19717.6656780000,54,365.2150000000,365.1419570000
uncapped_diagnostic,MSFT,2025-10-28 11:45:00-04:00,2025-10-28 11:46:00-04:00,LONG,-3.1685310424,FILLED,20000.0000000000,20000.0000000000,19490.6973600000,36,541.3000000000,541.4082600000
uncapped_diagnostic,AMZN,2025-10-28 12:00:00-04:00,2025-10-28 12:01:00-04:00,SHORT,2.6209985113,FILLED,20000.0000000000,20000.0000000000,19853.7784500000,87,228.2500000000,228.2043500000
uncapped_diagnostic,NVDA,2025-10-28 12:01:00-04:00,2025-10-28 12:02:00-04:00,SHORT,2.5159050679,FILLED,20000.0000000000,20000.0000000000,19938.8714280000,103,193.6200000000,193.5812760000
uncapped_diagnostic,GOOGL,2025-10-28 12:01:00-04:00,2025-10-28 12:02:00-04:00,LONG,-2.5343619745,FILLED,20000.0000000000,20000.0000000000,19741.9676040000,74,266.7300000000,266.7833460000
uncapped_diagnostic,AMD,2025-10-28 12:08:00-04:00,2025-10-28 12:09:00-04:00,SHORT,3.2012099087,FILLED,20000.0000000000,20000.0000000000,19915.2361560000,76,262.0950000000,262.0425810000
uncapped_diagnostic,META,2025-10-28 12:45:00-04:00,2025-10-28 12:46:00-04:00,SHORT,3.1923627165,FILLED,20000.0000000000,20000.0000000000,19601.8988360000,26,754.0700000000,753.9191860000
uncapped_diagnostic,AMZN,2025-10-28 13:22:00-04:00,2025-10-28 13:23:00-04:00,SHORT,3.3714024795,FILLED,20000.0000000000,20000.0000000000,19809.2247625200,86,230.3859000000,230.3398228200
